Date,Open,High,Low,Close,Adj Close,Volume
2001-09-18,89.866158,92.495216,89.560226,92.160614,52.313347,12871030
2001-09-19,92.160614,92.590820,88.384323,91.778206,52.096283,15568141
2001-09-20,89.961761,91.539200,88.766731,89.292542,50.685371,15881313
2001-09-21,86.615677,89.388145,85.564056,86.520073,49.111599,19209476
2001-09-24,87.762909,91.338432,87.762909,90.630974,51.445084,11717083
2001-09-25,89.961761,91.778206,89.302101,90.296364,51.255142,13153555
2001-09-26,90.296364,90.296364,86.328873,87.284897,49.545734,14417123
2001-09-27,87.284897,87.476097,83.642448,86.042068,48.840275,13778226
2001-09-28,86.233269,88.632889,85.946465,87.686424,49.773663,11586751
2001-10-01,87.686424,89.369026,87.323135,88.632889,50.310921,9075305
2001-10-02,88.240921,89.770554,88.049713,89.646271,50.886143,7553375
2001-10-03,88.814529,93.326958,88.336517,92.686424,52.611832,11628382
2001-10-04,92.877632,94.531548,92.543022,93.030594,52.807209,10235215
2001-10-05,92.399620,94.120461,91.175911,93.709366,53.192451,10154777
2001-10-08,93.718925,94.646271,92.495216,94.168259,53.452969,7419696
2001-10-09,94.168259,94.168259,92.504784,92.868073,52.714943,7871464
2001-10-10,90.822182,93.021034,90.726578,92.973228,52.774620,11126197
2001-10-11,93.403442,95.028679,92.256210,95.028679,53.941349,12030674
2001-10-12,94.359467,96.558319,93.690247,96.405357,54.722828,12030255
2001-10-15,95.458893,98.240921,95.458893,97.514343,55.352306,10673593
2001-10-16,97.390060,98.470360,95.277245,97.370934,55.270908,12495516
2001-10-17,101.625237,102.007645,98.374763,98.374763,55.840714,19790843
2001-10-18,98.518166,99.187378,96.347992,96.806885,54.950737,11186865
2001-10-19,97.179733,98.221794,95.669212,98.135757,55.705051,12313407
2001-10-22,98.135757,101.128105,97.418739,100.621414,57.116001,7974599
2001-10-23,101.099426,101.998085,99.952202,101.156792,57.419876,7771048
2001-10-24,101.816444,103.967499,101.424477,103.795410,58.917645,8674687
2001-10-25,103.298279,105.975143,102.055450,105.793503,60.051811,10128836
2001-10-26,105.162521,107.170174,104.799232,106.271507,60.323154,10609055
2001-10-29,105.640533,105.831741,103.843208,103.843208,58.944786,7398149
2001-10-30,103.059273,104.923515,103.021034,103.871895,58.961048,9021855
2001-10-31,104.780113,106.233269,103.317398,103.317398,58.646309,7507874
2001-11-01,102.533463,105.325050,102.198853,105.057358,59.633987,8393104
2001-11-02,104.349907,105.449333,103.986618,104.684509,59.422333,6502877
2001-11-05,105.114723,105.726578,104.282982,105.133842,59.677418,5971091
2001-11-06,104.780113,109.751434,104.206497,108.613770,61.652645,8901146
2001-11-07,108.078392,110.133842,108.059273,108.843208,61.859150,10595666
2001-11-08,108.948372,110.478012,108.613770,108.804970,61.837433,8358795
2001-11-09,108.126198,109.847038,108.126198,109.063095,61.984138,5278011
2001-11-12,108.030594,109.847038,107.122368,109.808792,62.407932,5866386
2001-11-13,110.611855,111.854683,110.611855,111.567879,63.407696,9640668
2001-11-14,111.567879,111.711281,108.346077,109.321220,62.130829,8463918
2001-11-15,109.082214,111.214149,108.833649,109.703636,62.348194,7336435
2001-11-16,109.942642,109.942642,107.600380,109.464630,62.212349,6967929
2001-11-19,109.655830,110.707458,108.766731,109.942642,62.483997,5158140
2001-11-20,109.321220,111.663483,109.225624,110.363289,62.723083,6749001
2001-11-21,109.894836,110.181641,108.078392,109.311661,62.125435,4377196
2001-11-23,109.263863,110.296364,108.718925,110.277245,62.674175,1792844
2001-11-26,110.803062,111.281075,110.133842,111.214149,63.206650,5077598
2001-11-27,111.137665,111.185471,109.053535,109.177818,62.049358,7211229
2001-11-28,109.082214,109.349907,107.170174,107.217972,60.935497,6444615
2001-11-29,107.934990,109.512428,106.892921,109.397705,62.174278,6410620
2001-11-30,109.397705,110.841301,108.795410,110.506691,62.804600,5855299
2001-12-03,109.751434,109.799232,108.231361,109.110901,62.011326,6051947
2001-12-04,109.273422,111.586998,108.393883,111.510513,63.375084,6888851
2001-12-05,111.711281,116.615677,111.520073,116.061188,65.961388,15319925
2001-12-06,115.200768,116.347992,114.531548,114.856598,65.276756,11742082
2001-12-07,114.244743,115.678780,113.527725,115.105164,65.418037,7206103
2001-12-10,114.722755,115.678780,114.158699,114.397705,65.015976,5827161
2001-12-11,115.105164,117.342255,114.531548,116.156792,66.015717,8151687
2001-12-12,115.793503,117.791588,114.780113,117.782028,66.939407,8344883
2001-12-13,116.204590,116.921608,114.837479,114.961761,65.336517,8431806
2001-12-14,115.487572,116.137665,114.158699,115.774376,65.798401,7359656
2001-12-17,114.866158,116.768639,114.866158,116.003822,65.928757,6490535
2001-12-18,116.166351,117.562141,116.013382,116.826004,66.396057,5853625
2001-12-19,116.539200,119.216064,115.688339,118.441681,67.314285,8424379
2001-12-20,118.441681,118.546844,116.778206,117.304016,66.667725,6636661
2001-12-21,117.304016,118.068832,116.357552,116.634796,66.287361,9057419
2001-12-24,116.682602,117.093689,115.774376,116.108986,65.988548,1730502
2001-12-26,116.634796,118.260040,116.453156,117.017204,66.504723,3928462
2001-12-27,117.351814,118.479927,117.246651,118.068832,67.102402,4002205
2001-12-28,118.068832,118.432121,116.969406,117.495216,66.776382,4407739
2001-12-31,117.351814,117.820267,115.630974,115.640533,65.722328,3674284
2002-01-02,115.296364,116.156792,114.531548,116.156792,66.015717,7178489
2002-01-03,116.156792,118.757172,114.961761,118.221794,67.189331,9018298
2002-01-04,118.594643,120.076485,118.527725,120.076485,68.243416,8791839
2002-01-07,119.502869,120.640533,118.260040,118.594643,67.401237,6212822
2002-01-08,118.785851,119.694077,118.288719,119.216064,67.754395,5556143
2002-01-09,119.216064,120.831741,118.690247,119.015297,67.640297,7154535
2002-01-10,118.307838,118.546844,116.080307,116.768639,66.363441,9336910
2002-01-11,116.156792,116.806885,114.990440,115.019119,65.369148,5018499
2002-01-14,114.722755,114.808792,111.950287,112.858505,64.141197,10487928
2002-01-15,112.858505,114.435944,112.543022,113.623329,64.575874,5907703
2002-01-16,112.810707,113.527725,112.093689,112.237091,63.788036,5613150
2002-01-17,114.579353,115.248566,112.103249,114.627151,65.146378,11666770
2002-01-18,109.225624,109.847038,107.848946,109.225624,62.076530,19288449
2002-01-22,109.225624,109.235184,105.478012,105.640533,60.038986,10596398
2002-01-23,105.927345,106.357552,102.294456,103.154877,58.626335,13134308
2002-01-24,104.015297,104.904396,102.361374,103.938812,59.071815,8976249
2002-01-25,103.728493,105.822182,103.346077,104.474190,59.376118,7072843
2002-01-28,104.684509,105.363289,102.351814,103.393883,58.762138,7419173
2002-01-29,103.393883,103.785851,97.906311,98.470360,55.963963,15176832
2002-01-30,99.665390,101.099426,96.558319,100.908218,57.349445,18528112
2002-01-31,101.720840,103.231361,99.866158,103.145317,58.620861,10331342
2002-02-01,102.906311,104.493309,101.950287,103.250481,58.680618,7112277
2002-02-04,103.250481,103.250481,101.328873,102.103249,58.028645,6905587
2002-02-05,101.577438,103.728493,101.338432,101.625237,57.756958,7047634
2002-02-06,102.007645,103.078392,100.697899,101.940727,58.012653,6976611
2002-02-07,101.950287,102.294456,99.292542,99.340347,56.532822,7587475
2002-02-08,98.470360,101.070747,98.097511,100.372849,57.120422,8723012
2002-02-11,100.382408,102.954109,99.913956,102.657745,58.420673,6560407
2002-02-12,102.055450,103.145317,101.395790,101.883362,57.980022,4769551
2002-02-13,102.007645,103.709366,101.453156,103.317398,58.796093,5320897
2002-02-14,104.206497,104.349907,102.485657,103.145317,58.698166,6083850
2002-02-15,100.191208,100.191208,97.227531,98.365204,55.977890,19042012
2002-02-19,97.036331,97.323135,94.512428,96.845123,55.112820,14012111
2002-02-20,95.162521,95.602295,92.734222,94.942642,54.030159,15193359
2002-02-21,94.407265,95.315491,91.787766,92.141495,52.436096,10597758
2002-02-22,92.141495,94.837479,91.548759,94.120461,53.562294,10953294
2002-02-25,94.120461,94.885277,92.848946,93.977058,53.480698,10358329
2002-02-26,94.646271,94.827919,91.768639,92.877632,52.854996,12169687
2002-02-27,93.785851,95.898659,92.447418,93.527725,53.224968,12529720
2002-02-28,94.158699,95.219887,93.518166,93.804970,53.382744,8304194
2002-03-01,94.263863,98.565964,94.168259,98.489487,56.048626,10975573
2002-03-04,98.804970,101.845123,98.594643,101.242828,57.615513,11263014
2002-03-05,99.665390,101.816444,99.579353,101.022942,57.490379,7909957
2002-03-06,100.525810,102.380501,100.143402,101.625237,57.833122,8041020
2002-03-07,102.581261,102.772469,98.699806,99.149139,56.424004,11476607
2002-03-08,100.210327,102.619499,100.210327,100.468452,57.174816,11219814
2002-03-11,99.760994,101.309753,99.043976,100.611855,57.256439,9036499
2002-03-12,100.879539,104.063095,100.869980,103.728493,59.030037,11568028
2002-03-13,103.537285,103.871895,102.007645,102.466537,58.311909,6704023
2002-03-14,102.313576,103.202675,101.902489,101.912048,57.996330,5580933
2002-03-15,101.864243,102.724663,100.946465,102.093689,58.099716,11363849
2002-03-18,102.390060,103.862335,101.558319,101.673042,57.860329,5545055
2002-03-19,102.151054,103.298279,101.806885,102.762909,58.480564,4827081
2002-03-20,102.198853,102.198853,100.850861,100.860420,57.397869,5066929
2002-03-21,101.051628,102.084129,100.095604,102.084129,58.094276,5348303
2002-03-22,101.816444,102.007645,100.449333,100.956024,57.452309,5761263
